text,Sentiment,Score,date
APC supporters troop out in mass and solidarity for #TinubuShettima2023 and Benue state incoming Governor… https://t.co/t9uqVBy8DK,NEGATIVE,0.7222349643707275,2023-02-22 18:49:21+00:00
The National Youth Leader Of APC @dayoisrael at the @CNN. #Spreadinggreatness and the Gospel of Asiwaju Bola Ahmed… https://t.co/mEMYnTxqhm,NEGATIVE,0.9838547110557556,2023-02-22 18:32:08+00:00
Tinubu Presidency will eliminate the lopsided exchange rate. He's an accountant by training and his financial exper… https://t.co/wLil2eAO7E,NEGATIVE,0.9201333522796632,2023-02-22 18:08:13+00:00
Lekki Free Trade Zone opened Lagos to investors and now several top companies/bodies have their headquarters there… https://t.co/7pqIwXi3fn,POSITIVE,0.967748522758484,2023-02-22 18:06:54+00:00
Payment of WAEC fee for students from all walks of life so far you live in Lagos. Several schools were built. The O… https://t.co/KFZhQchAIw,NEGATIVE,0.6359594464302063,2023-02-22 15:17:32+00:00
Payment of WAEC fee for students from all walks of life so far you live in Lagos. Several schools were built. The O… https://t.co/hNj5S1rePR,NEGATIVE,0.7698767185211182,2023-02-22 15:07:22+00:00
Lekki Free Trade Zone opened Lagos to investors and now several top companies/bodies have their headquarters there… https://t.co/TcaipOgonl,POSITIVE,0.9813618063926696,2023-02-22 15:05:50+00:00
Free Health Policy for children below 16 year and adults above 65 years are verifiable ones that stood him out then… https://t.co/YlkiJitiOM,NEGATIVE,0.521978497505188,2023-02-22 15:01:57+00:00
Asiwaju Bola Ahmed Tinubu did it in Lagos. Be rest assured that he will replicate the same progress and achievement… https://t.co/oYu4sRoQ9M,POSITIVE,0.9913790225982666,2023-02-22 14:42:42+00:00
@PeterPsquare Same of you Celeb don't get sense #TinubuShettima2023,NEGATIVE,0.9951223731040956,2023-02-22 12:48:05+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-19 14:04:33+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-19 14:04:21+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-19 14:00:51+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-19 14:00:39+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-18 16:43:59+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-18 15:13:25+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-22 20:32:18+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-22 20:32:07+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-22 15:22:26+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-22 09:40:11+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-22 09:39:58+00:00
21st Century and we’re still battling poverty and hunger in Nigeria. Which strength common man go use flex dis life? 😔😔😔 #NigeriaDecides2023,NEGATIVE,0.9656585454940796,2023-02-22 20:32:15+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-19 14:04:33+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-19 14:04:21+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-19 14:00:51+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-19 14:00:39+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-18 16:43:59+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-18 15:13:25+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-22 20:32:18+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-22 20:32:07+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-22 15:22:26+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-22 09:40:11+00:00
@Thickest_sayrah Support Our  Troops #NigeriaDecides2023,NEGATIVE,0.8994158506393433,2023-02-22 09:39:58+00:00
This the only unifier we the Nigeria youth recognise any other one is a destroyer.#PeterObi4President… https://t.co/IolAixMHL6,NEGATIVE,0.9973964691162108,2023-02-22 20:14:35+00:00
’12am to 6pm’ — IGP orders restriction of vehicular movement on election day | TheCable https://t.co/ImN00QkVfA… https://t.co/pWzyrDS6Ht,NEGATIVE,0.9917923212051392,2023-02-22 20:13:14+00:00
#NigeriaDecides2023 on Saturday 25th,NEGATIVE,0.9022064208984376,2023-02-22 20:13:06+00:00
Get 15% off a one-year subscription with coupon code TWTJOY. Offer ends Feb 28th. Sign up now and start streaming y… https://t.co/xDofpVh8SJ,NEGATIVE,0.9951411485671996,2023-02-22 20:11:38+00:00
You can't be apolitical at this period in Nigeria. #vote cos last last na everybody go chop policies from politics… https://t.co/gnK0A2lmDL,NEGATIVE,0.9860929846763612,2023-02-22 20:09:38+00:00
@NWOKOCHASMITHC @ciepd_NGO @AborisadeAdeto1 @AskPHPeople @PINDFoundation Thank you for giving us the opportunity to… https://t.co/r9cUlbLMff,POSITIVE,0.9867483377456664,2023-02-22 20:09:04+00:00
Christians should be involved in politics to correct the wicked errors of our day. When we allow dirty people to pl… https://t.co/2uGGm0csvZ,NEGATIVE,0.9597322940826416,2023-02-22 20:06:46+00:00
Vote @YeleSowore for President in #NigeriaDecides2023 . He's the right person for this position. He has been fighti… https://t.co/Gx6CMH31UL,POSITIVE,0.9547128081321716,2023-02-22 20:06:06+00:00
Normally nobody normal for this country but after this Election psychiatric hospital go full for this country..… https://t.co/wwodPvMhJ5,NEGATIVE,0.9947276711463928,2023-02-22 20:05:23+00:00
Foreign media are as usual focusing on the most clickbaity aspect of the #NigeriaDecides2023 conversation. Too predictable.,NEGATIVE,0.9988018274307252,2023-02-22 20:04:15+00:00
Asiwaju Bola Ahmed Tinubu's #RenewedHope actions entails plans to provide stable electricity as well as the creatio… https://t.co/ovXWtUQsFp,NEGATIVE,0.901320219039917,2023-02-22 20:03:52+00:00
Yes election is very close but the INEC staff at Nnewi in Anambra state have questions to answer either before or a… https://t.co/9b4AwsYAIm,NEGATIVE,0.986689269542694,2023-02-22 20:03:17+00:00
I pray we get it right this time #NigeriaDecides2023,NEGATIVE,0.9940165281295776,2023-02-22 20:02:37+00:00
Check out my piece on the Nigerian 2023 elections that analyzes three online narratives that could cause election-r… https://t.co/e0Q0AROvDD,POSITIVE,0.9752891063690186,2023-02-22 20:01:39+00:00
Asiwaju Bola Tinubu &amp; Senator Kashim Shettima inspected the Situation Room of the Election Planning and Monitoring… https://t.co/h9gB0jzpkr,NEGATIVE,0.984876275062561,2023-02-22 20:01:28+00:00
@ADEBOWALE____ Why don't you go here to create your own map: https://t.co/kTHKeGfneQ #NigeriaDecides2023,NEGATIVE,0.9956366419792176,2023-02-22 20:00:16+00:00
Do you know the Occupational Distribution of Registered Voters for #NigeriaDecides2023 Election? https://t.co/JXV2YwVVno,NEGATIVE,0.9972232580184937,2023-02-22 19:57:59+00:00
Would you take on a project in your area of expertise if you're aware that it will directly or indirectly enhance p… https://t.co/3lbJYjOFEe,NEGATIVE,0.914008855819702,2023-02-22 19:57:10+00:00
Let every card-carrying citizen of this country do the needful come Feb 25th and Mar 11th. It's in our hands now or… https://t.co/zJV4xIB4t7,NEGATIVE,0.964103639125824,2023-02-22 19:53:42+00:00
The reason why the Nigerian Election will not be free and fair.... A MUST READ👇... PLEASE RETWEET 🙏… https://t.co/605FBfEyOI,NEGATIVE,0.997553527355194,2023-02-22 19:48:18+00:00
Evil will continue to prevail when good people are silent or refuse to do nothing. Believers should rise and see po… https://t.co/qzIDwcLfyD,POSITIVE,0.980651319026947,2023-02-22 19:47:02+00:00
It's a gradual process #ArtofLegends #LagosForLP #NigeriaDecides2023 #NigeriaDecides https://t.co/zRJhnR09S2,NEGATIVE,0.9936123490333556,2023-02-22 19:46:25+00:00
Asiwaju inspecting the situation room ahead of the general election coming up on Saturday. Asiwaju’s preparedness s… https://t.co/depdA1ZtqP,NEGATIVE,0.9633854031562804,2023-02-22 19:44:28+00:00
The crime and violence rate today is due to the agents of Satan at the helm of affairs. The world’s system sponsors… https://t.co/b3HjDQRXPq,NEGATIVE,0.9681828022003174,2023-02-22 19:44:24+00:00
See people #PVCs #INEC #NigeriaDecides2023 #Nigeria #Elections2023 ...one reason some of us don't care either ways https://t.co/GqZSMfD0eQ,NEGATIVE,0.9945191740989684,2023-02-22 19:44:01+00:00
@NnewiCity @Kene_Nnewi @EzeasorIje @BillAchusim @Agu_ikemba @urchilla01 @ConnectOnitsha Have you asked yourself wha… https://t.co/C6x9SQj6N7,NEGATIVE,0.9876278638839722,2023-02-22 19:43:21+00:00
If Nigerian Youths can pull this off in this upcoming election 🗳️they will creat a far much impact across African Y… https://t.co/oGqL1HZaMc,POSITIVE,0.9246314764022828,2023-02-22 19:42:15+00:00
Between 21M and 24M. Is the number. #NigeriaDecides2023,NEGATIVE,0.976940929889679,2023-02-22 19:41:59+00:00
@NnewiCity @urchilla01 @EzeasorIje @ChiefOzoekwe @BillAchusim @zubydester @Kene_Nnewi @MoghaluKingsley @thecableng… https://t.co/3xmajuPbjN,NEGATIVE,0.988106369972229,2023-02-22 19:41:00+00:00
When are they postponing the elections as per SOP? #NigeriaDecides2023,NEGATIVE,0.9989436268806458,2023-02-22 19:40:56+00:00
The Christian who will influence Godly policies for the progress of humanity. The Christian who will stand and figh… https://t.co/TvyuvL5z2T,NEGATIVE,0.9427704215049744,2023-02-22 19:40:50+00:00
Asiwaju Bola Tinubu went in an in the spot inspection of the Situation Room of the Election Planning and Monitoring… https://t.co/HzNb4SlbYY,NEGATIVE,0.9684592485427856,2023-02-22 19:40:37+00:00
The Christian who will defend the Church of The Lord Jesus. The Christian who will favour God’s righteous cause are… https://t.co/mZr6ibqZ2Z,NEGATIVE,0.9609721302986144,2023-02-22 19:40:04+00:00
#PHOTOS!!!!! Presidential Candidate’s Exchange Pleasantries As The Sign Presidential ElectionPeace Accord At ICC To… https://t.co/3RyPDNsMkl,NEGATIVE,0.9517834186553956,2023-02-22 19:37:35+00:00
This kind of nonsense must stop! What became of this man and his case !!! #NigeriaDecides2023… https://t.co/pxhFGWeQ76,NEGATIVE,0.9994311928749084,2023-02-22 19:34:50+00:00
@AishaYesufu @PeterObi #LabourParty if you people are serious about this #NigeriaDecides2023 you people will be in… https://t.co/Zz1GeL687g,NEGATIVE,0.9769448041915894,2023-02-22 19:33:51+00:00
Sokoto State: Did you know that PDP has never won #Sokoto since 1999 (no 2007 data). Despite having a PDP governor… https://t.co/zITHkQS5UK,NEGATIVE,0.9859282970428468,2023-02-22 19:33:32+00:00
The Christian who sees Politics as a call to do ministry is the kind of Christian needed in Politics -… https://t.co/aMEIVrv6kn,POSITIVE,0.9858630299568176,2023-02-22 19:33:24+00:00
Salt is a preservative which means as believers we have been raised by God to preserve the societal value and norms… https://t.co/PYAIJstkLo,POSITIVE,0.9895939826965332,2023-02-22 19:31:15+00:00
@PeterObi What is are you people doing about the pvc found is Anambra that belong to the polling units that… https://t.co/MNut8wIQU6,NEGATIVE,0.9967581629753112,2023-02-22 19:29:30+00:00
No retreat no surrender #nigeria #comedy #musicchallenge #peterobi #laborpartyng #obidattiforpresident2023… https://t.co/ZqD7NqywQG,NEGATIVE,0.990106761455536,2023-02-22 19:27:42+00:00
#Elections #canvassing #USA isn’t this #meddling #NigeriaDecides2023 aren’t you a #sovereign #nation #BharatEkPaath https://t.co/1URI13oEPq,NEGATIVE,0.9964080452919006,2023-02-22 19:27:31+00:00
The democracy we have continued to enjoy today was because of the  wo(men) who laid their lives and gave their all… https://t.co/7vNJTxpkQf,POSITIVE,0.8975971341133118,2023-02-22 19:27:25+00:00
@Zeemahn19 @omoelerinjare @inecnigeria Is duty of @PeterObi and his part to take them to court because the election… https://t.co/HKYQ0NZSKn,NEGATIVE,0.9803600907325744,2023-02-22 19:27:08+00:00
For me @PeterObi is unopposed for Saturday presidential election #2023Elections #NigeriaDecides2023… https://t.co/Q00HGxUlr5,NEGATIVE,0.9343528747558594,2023-02-22 19:26:07+00:00
Someone say amen 🙏🏽 please use your pvc on Saturday #VotePeterObiForPresident2023 #gtbank #NigeriaDecides2023 https://t.co/bNZBZVXuwW,NEGATIVE,0.996092975139618,2023-02-22 19:25:38+00:00
Happening now at the signing of the National Peace Accord ahead of the #Nigerian elections #NigeriaDecides2023… https://t.co/0hbANGBvE2,NEGATIVE,0.910701870918274,2023-02-22 19:25:37+00:00
Don't know why this section of 🇳🇬 constitution is catching my attention in the coming election... #VoteWisely… https://t.co/gEZCLETpzC,NEGATIVE,0.8548418879508972,2023-02-22 19:24:27+00:00
Very interesting and timely conversation. #NigeriaDecides2023 🇳🇬 https://t.co/Vqua87zVLu,POSITIVE,0.9988133907318116,2023-02-22 19:20:43+00:00
Don’t be jailed because of a politician. Don’t be injured. Don’t put your life at risk because of them. You should… https://t.co/4Dtllwbm8N,POSITIVE,0.9447302222251892,2023-02-22 19:19:07+00:00
senator Tinubu looking at obi that sooo this is the man that will win. Well we are Obidient and we are pushing This… https://t.co/nLkEIy5Tpz,POSITIVE,0.9938312768936156,2023-02-22 19:17:20+00:00
My father and youngest sibling were travelling to cast their #NigeriaDecides2023 vote on Saturday. They are all sup… https://t.co/pHjfh8vxsb,NEGATIVE,0.9730957746505736,2023-02-22 19:16:44+00:00
Governor Wike depriving Peter Obi from visiting and campaigning in certain Rivers LGA’s and also giving directives… https://t.co/3IdHU22KbX,NEGATIVE,0.99126136302948,2023-02-22 19:16:19+00:00
#NewBlog post in Featured General from #LagosMums on Are You prepared For The Election? #Nigeriadecides2023 read mo… https://t.co/j4IqkPsTLP,NEGATIVE,0.9949010610580444,2023-02-22 19:16:11+00:00
Let Nigerians wake up and understand that the suffering in Nigeria today is artificial. The politicians systematica… https://t.co/WwaDP63WYe,NEGATIVE,0.9952306151390076,2023-02-22 19:12:10+00:00
INEC Opens Daily Briefing Over Election; Reassures of Credible Poll https://t.co/CuSgqUZbsj @inecnigeria #2023Elections #NigeriaDecides2023,NEGATIVE,0.9502000212669371,2023-02-22 19:09:56+00:00
In case you missed episode 6 of #ThePolicySphere! 🎧 👇🏽 On the issue of free and fair polls at #NigeriaDecides2023 https://t.co/57U684cfUx,NEGATIVE,0.99320650100708,2023-02-22 19:09:55+00:00
While you are abusing and cursing other people for their choice. Candidates are having regular conversations.… https://t.co/WTSIDLTa4V,NEGATIVE,0.9739415049552916,2023-02-22 19:09:45+00:00
Think before you vote for that wrong leader again vote wisely vote LABOUR PARTY PO #opay #MercyChinwo… https://t.co/yV5ih8lpVc,NEGATIVE,0.9889215230941772,2023-02-22 19:07:50+00:00
Nigeria First Lady Blames Hackers for Fake Central Bank Post On Her Social Media Pages #gtbank #NigeriaDecides2023… https://t.co/Iz7HfW8G1o,NEGATIVE,0.9950300455093384,2023-02-22 19:06:40+00:00
This is that moment when @officialABAT met the incoming President @PeterObi and thereafter proceeded to inform… https://t.co/fF9EbTvojD,POSITIVE,0.6330614686012268,2023-02-22 19:06:13+00:00
Is your life currently good or bad? Do you want it to be better or worse? Those are the least questions every elect… https://t.co/9rjELFjCsu,NEGATIVE,0.9985588192939758,2023-02-22 19:02:15+00:00
#NigeriaDecides2023: Nigerians Not Ready For Igbo President – Orji Kalu https://t.co/tD41qpZl3I https://t.co/zBh4xo0U7s,NEGATIVE,0.998708724975586,2023-02-22 19:00:36+00:00
The leadership of @IRIGlobal &amp; @ndi attended the signing of the Second National Peace Accord for the 2023 President… https://t.co/y3tS8RoHEI,NEGATIVE,0.964669108390808,2023-02-22 18:59:45+00:00
The president we need must present the correct image of Nigeria abroad and stand tall among his peers at the United… https://t.co/4PHP2KgFN1,POSITIVE,0.9990265369415284,2023-02-22 18:59:07+00:00
Bola Ahmed Tinubu and Peter Obi Spotted together in Good terms ahead of Saturday Presidential Election… https://t.co/JgfTJ0KBXk,POSITIVE,0.9991705417633056,2023-02-22 18:57:33+00:00
If you like destroy your friendships because of politicians. Those politicians will forever be tightly knitted to o… https://t.co/r7iuyXxNkY,NEGATIVE,0.9703609943389891,2023-02-22 18:57:28+00:00
Spot the difference. 🤣🤣😁😁 #NigeriaDecides2023 #NigeriaElections2023 https://t.co/TFrIog0SiR,NEGATIVE,0.9795483350753784,2023-02-22 18:57:13+00:00
